task_id,department,planner_type,task_name,equipment_or_item_id,activity_type,frequency,due_type,due_date,report_due_date,last_done_date,action_done_date,action_status,report_done_date,report_status,responsible_email,report_link,rescheduled_from,reschedule_reason,remarks,source_file
QA-VMP2-012-20290606,QA,VMP Annexure 2,Non-Jacketed Storage Tank 1000 kg,PRE 1177,re-qualification,five-yearly,specific_date,2029-06-06,2029-06-16,,,pending,,pending,qa@enicarpharma.com,,,,Annaexure 2; raw frequency 'Once in a Five year',QA/VMP 2026  (Annexure 1 to 7)-QA.xlsx
QA-VMP2-005-20290608,QA,VMP Annexure 2,Wax Phase Vessel 750 ltr,PRE 1173,re-qualification,five-yearly,specific_date,2029-06-08,2029-06-18,,,pending,,pending,qa@enicarpharma.com,,,,Annaexure 2; raw frequency 'Once in a Five year',QA/VMP 2026  (Annexure 1 to 7)-QA.xlsx
QA-VMP2-006-20290610,QA,VMP Annexure 2,Water Phase Vessel 750 ltr,PRE 1174,re-qualification,five-yearly,specific_date,2029-06-10,2029-06-20,,,pending,,pending,qa@enicarpharma.com,,,,Annaexure 2; raw frequency 'Once in a Five year',QA/VMP 2026  (Annexure 1 to 7)-QA.xlsx
QA-VMP1-008-20290704,QA,VMP Annexure 1,Bottle Washing Machine 250 BPM,PRE 01087,re-qualification,five-yearly,specific_date,2029-07-04,2029-07-14,,,pending,,pending,qa@enicarpharma.com,,,,Annaexure 1; raw frequency 'Once in a Five year',QA/VMP 2026  (Annexure 1 to 7)-QA.xlsx
QA-VMP1-009-20290704,QA,VMP Annexure 1,20-Head Mono-Block Volumetric Bottle Filling & ROPP Cap Sealing Machine 250 BPM,PRE 01088,re-qualification,five-yearly,specific_date,2029-07-04,2029-07-14,,,pending,,pending,qa@enicarpharma.com,,,,Annaexure 1; raw frequency 'Once in a Five year',QA/VMP 2026  (Annexure 1 to 7)-QA.xlsx
QA-VMP2-013-20290711,QA,VMP Annexure 2,Storage Jacketed Vessel 1000 kg,PRE 01176,re-qualification,five-yearly,specific_date,2029-07-11,2029-07-21,,,pending,,pending,qa@enicarpharma.com,,,,Annaexure 2; raw frequency 'Once in a Five year',QA/VMP 2026  (Annexure 1 to 7)-QA.xlsx
QA-VMP1-006-20290713,QA,VMP Annexure 1,Liquid Storage Tank (10000 Ltrs),PRE 01079,re-qualification,five-yearly,specific_date,2029-07-13,2029-07-23,,,pending,,pending,qa@enicarpharma.com,,,,Annaexure 1; raw frequency 'Once in a Five year',QA/VMP 2026  (Annexure 1 to 7)-QA.xlsx
QA-VMP1-005-20290715,QA,VMP Annexure 1,Sucrose Syrup Manufacturing Tank 7500 Ltrs,PRE 01101,re-qualification,five-yearly,specific_date,2029-07-15,2029-07-25,,,pending,,pending,qa@enicarpharma.com,,,,Annaexure 1; raw frequency 'Once in a Five year',QA/VMP 2026  (Annexure 1 to 7)-QA.xlsx
QA-VMP1-007-20290717,QA,VMP Annexure 1,Liquid Storage Tank (10000 Ltrs),PRE 01080,re-qualification,five-yearly,specific_date,2029-07-17,2029-07-27,,,pending,,pending,qa@enicarpharma.com,,,,Annaexure 1; raw frequency 'Once in a Five year',QA/VMP 2026  (Annexure 1 to 7)-QA.xlsx
QA-VMP1-001-20290808,QA,VMP Annexure 1,Premixing Vessel – 1 500 Ltr,PRE 01099,re-qualification,five-yearly,specific_date,2029-08-08,2029-08-18,,,pending,,pending,qa@enicarpharma.com,,,,Annaexure 1; raw frequency 'Once in a Five year',QA/VMP 2026  (Annexure 1 to 7)-QA.xlsx
QA-VMP1-002-20290808,QA,VMP Annexure 1,Premixing Vessel – 2 500 Ltr,PRE 01100,re-qualification,five-yearly,specific_date,2029-08-08,2029-08-18,,,pending,,pending,qa@enicarpharma.com,,,,Annaexure 1; raw frequency 'Once in a Five year',QA/VMP 2026  (Annexure 1 to 7)-QA.xlsx
QA-VMP2-016-20290808,QA,VMP Annexure 2,Bottle Washing Machine,PRE 01105,re-qualification,five-yearly,specific_date,2029-08-08,2029-08-18,,,pending,,pending,qa@enicarpharma.com,,,,Annaexure 2; raw frequency 'Once in a Five year',QA/VMP 2026  (Annexure 1 to 7)-QA.xlsx
QA-VMP2-017-20290808,QA,VMP Annexure 2,96 Station Rotary Bottle Washing Machine,PRE 01180,re-qualification,five-yearly,specific_date,2029-08-08,2029-08-18,,,pending,,pending,qa@enicarpharma.com,,,,Annaexure 2; raw frequency 'Once in a Five year',QA/VMP 2026  (Annexure 1 to 7)-QA.xlsx
QA-VMP2-021-20290808,QA,VMP Annexure 2,8 Head Volumetric Bottle Filling Machine,PRE 01181,re-qualification,five-yearly,specific_date,2029-08-08,2029-08-18,,,pending,,pending,qa@enicarpharma.com,,,,Annaexure 2; raw frequency 'Once in a Five year',QA/VMP 2026  (Annexure 1 to 7)-QA.xlsx
QA-VMP2-022-20290808,QA,VMP Annexure 2,8 Head Volumetric Bottle Filling Machine,PRE 01166,re-qualification,five-yearly,specific_date,2029-08-08,2029-08-18,,,pending,,pending,qa@enicarpharma.com,,,,Annaexure 2; raw frequency 'Once in a Five year',QA/VMP 2026  (Annexure 1 to 7)-QA.xlsx
QA-VMP2-025-20290808,QA,VMP Annexure 2,6 Head ROPP Cap Sealing Machine,PRE 01182,re-qualification,five-yearly,specific_date,2029-08-08,2029-08-18,,,pending,,pending,qa@enicarpharma.com,,,,Annaexure 2; raw frequency 'Once in a Five year',QA/VMP 2026  (Annexure 1 to 7)-QA.xlsx
QA-VMP2-026-20290808,QA,VMP Annexure 2,6 Head ROPP Cap Sealing Machine,PRE 01167,re-qualification,five-yearly,specific_date,2029-08-08,2029-08-18,,,pending,,pending,qa@enicarpharma.com,,,,Annaexure 2; raw frequency 'Once in a Five year',QA/VMP 2026  (Annexure 1 to 7)-QA.xlsx
QA-VMP2-010-20290812,QA,VMP Annexure 2,Storage Tank SS.316 L 1500 Ltrs.,PRE 01067,re-qualification,five-yearly,specific_date,2029-08-12,2029-08-22,,,pending,,pending,qa@enicarpharma.com,,,,Annaexure 2; raw frequency 'Once in a Five year',QA/VMP 2026  (Annexure 1 to 7)-QA.xlsx
QA-VMP2-011-20290814,QA,VMP Annexure 2,Storage Tank 5000 ltr,PRE 01211,re-qualification,five-yearly,specific_date,2029-08-14,2029-08-24,,,pending,,pending,qa@enicarpharma.com,,,,Annaexure 2; raw frequency 'Once in a Five year',QA/VMP 2026  (Annexure 1 to 7)-QA.xlsx
QA-VMP2-027-20290905,QA,VMP Annexure 2,Sachets Filling and Sealing Machine - I,PRE 1065,re-qualification,five-yearly,specific_date,2029-09-05,2029-09-15,,,pending,,pending,qa@enicarpharma.com,,,,Annaexure 2; raw frequency 'Once in a Five year',QA/VMP 2026  (Annexure 1 to 7)-QA.xlsx
QA-VMP2-028-20290905,QA,VMP Annexure 2,Sachets Filling and Selling Machine - II,PRE 1066,re-qualification,five-yearly,specific_date,2029-09-05,2029-09-15,,,pending,,pending,qa@enicarpharma.com,,,,Annaexure 2; raw frequency 'Once in a Five year',QA/VMP 2026  (Annexure 1 to 7)-QA.xlsx
QA-VMP2-029-20290905,QA,VMP Annexure 2,Sachets Filling and Selling Machine - III,PRE 1070,re-qualification,five-yearly,specific_date,2029-09-05,2029-09-15,,,pending,,pending,qa@enicarpharma.com,,,,Annaexure 2; raw frequency 'Once in a Five year',QA/VMP 2026  (Annexure 1 to 7)-QA.xlsx
QA-VMP2-030-20290905,QA,VMP Annexure 2,Sachets Filling and Selling Machine - IV,PRE 1075,re-qualification,five-yearly,specific_date,2029-09-05,2029-09-15,,,pending,,pending,qa@enicarpharma.com,,,,Annaexure 2; raw frequency 'Once in a Five year',QA/VMP 2026  (Annexure 1 to 7)-QA.xlsx
QA-VMP2-031-20290905,QA,VMP Annexure 2,Sachets Filling and Selling Machine - V,PRE 1076,re-qualification,five-yearly,specific_date,2029-09-05,2029-09-15,,,pending,,pending,qa@enicarpharma.com,,,,Annaexure 2; raw frequency 'Once in a Five year',QA/VMP 2026  (Annexure 1 to 7)-QA.xlsx
QA-VMP2-032-20290905,QA,VMP Annexure 2,Sachets Filling and Selling Machine - VI,PRE 1169,re-qualification,five-yearly,specific_date,2029-09-05,2029-09-15,,,pending,,pending,qa@enicarpharma.com,,,,Annaexure 2; raw frequency 'Once in a Five year',QA/VMP 2026  (Annexure 1 to 7)-QA.xlsx
QA-VMP2-033-20290905,QA,VMP Annexure 2,Sachets Filling and Selling Machine - VII,PRE 1170,re-qualification,five-yearly,specific_date,2029-09-05,2029-09-15,,,pending,,pending,qa@enicarpharma.com,,,,Annaexure 2; raw frequency 'Once in a Five year',QA/VMP 2026  (Annexure 1 to 7)-QA.xlsx
QA-VMP2-001-20290906,QA,VMP Annexure 2,Manufacturing Tank 3000 ltr,PRE 01002,re-qualification,five-yearly,specific_date,2029-09-06,2029-09-16,,,pending,,pending,qa@enicarpharma.com,,,,Annaexure 2; raw frequency 'Once in a Five year',QA/VMP 2026  (Annexure 1 to 7)-QA.xlsx
QA-VMP2-014-20290906,QA,VMP Annexure 2,96 Station Rotary Bottle Washing Machine,PRE 01008,re-qualification,five-yearly,specific_date,2029-09-06,2029-09-16,,,pending,,pending,qa@enicarpharma.com,,,,Annaexure 2; raw frequency 'Once in a Five year',QA/VMP 2026  (Annexure 1 to 7)-QA.xlsx
QA-VMP2-015-20290906,QA,VMP Annexure 2,96 Station Rotary Bottle Washing Machine,PRE 01011,re-qualification,five-yearly,specific_date,2029-09-06,2029-09-16,,,pending,,pending,qa@enicarpharma.com,,,,Annaexure 2; raw frequency 'Once in a Five year',QA/VMP 2026  (Annexure 1 to 7)-QA.xlsx
QA-VMP2-018-20290906,QA,VMP Annexure 2,6-Head Volumetric Bottle Filling & ROPP Cap Sealing Machine (MONO-BLOCK),PRE 01009,re-qualification,five-yearly,specific_date,2029-09-06,2029-09-16,,,pending,,pending,qa@enicarpharma.com,,,,Annaexure 2; raw frequency 'Once in a Five year',QA/VMP 2026  (Annexure 1 to 7)-QA.xlsx
QA-VMP2-019-20290906,QA,VMP Annexure 2,6-Head Volumetric Bottle Filling Machine,PRE 01012,re-qualification,five-yearly,specific_date,2029-09-06,2029-09-16,,,pending,,pending,qa@enicarpharma.com,,,,Annaexure 2; raw frequency 'Once in a Five year',QA/VMP 2026  (Annexure 1 to 7)-QA.xlsx
QA-VMP2-020-20290906,QA,VMP Annexure 2,GMP Model 4 head Filling Machine,PRE 01054,re-qualification,five-yearly,specific_date,2029-09-06,2029-09-16,,,pending,,pending,qa@enicarpharma.com,,,,Annaexure 2; raw frequency 'Once in a Five year',QA/VMP 2026  (Annexure 1 to 7)-QA.xlsx
QA-VMP2-024-20290906,QA,VMP Annexure 2,6 Head ROPP Cap Sealing Machine,PRE 01010,re-qualification,five-yearly,specific_date,2029-09-06,2029-09-16,,,pending,,pending,qa@enicarpharma.com,,,,Annaexure 2; raw frequency 'Once in a Five year',QA/VMP 2026  (Annexure 1 to 7)-QA.xlsx
QA-VMP2-002-20290907,QA,VMP Annexure 2,Sucrose Syrup Manufacturing Tank 2000 ltr,PRE 01165,re-qualification,five-yearly,specific_date,2029-09-07,2029-09-17,,,pending,,pending,qa@enicarpharma.com,,,,Annaexure 2; raw frequency 'Once in a Five year',QA/VMP 2026  (Annexure 1 to 7)-QA.xlsx
QA-VMP2-003-20290909,QA,VMP Annexure 2,Manufacturing Tank 1500 ltr,PRE 01164,re-qualification,five-yearly,specific_date,2029-09-09,2029-09-19,,,pending,,pending,qa@enicarpharma.com,,,,Annaexure 2; raw frequency 'Once in a Five year',QA/VMP 2026  (Annexure 1 to 7)-QA.xlsx
QA-VMP2-007-20290909,QA,VMP Annexure 2,Liquid Storage Tank 3000 Ltrs,PRE 01004,re-qualification,five-yearly,specific_date,2029-09-09,2029-09-19,,,pending,,pending,qa@enicarpharma.com,,,,Annaexure 2; raw frequency 'Once in a Five year',QA/VMP 2026  (Annexure 1 to 7)-QA.xlsx
QA-VMP2-023-20290909,QA,VMP Annexure 2,Tube Filling & Sealing Machine,PRE 1178,re-qualification,five-yearly,specific_date,2029-09-09,2029-09-19,,,pending,,pending,qa@enicarpharma.com,,,,Annaexure 2; raw frequency 'Once in a Five year',QA/VMP 2026  (Annexure 1 to 7)-QA.xlsx
QA-VMP2-008-20290910,QA,VMP Annexure 2,Liquid Storage Tank 1500 Ltrs,PRE 01003,re-qualification,five-yearly,specific_date,2029-09-10,2029-09-20,,,pending,,pending,qa@enicarpharma.com,,,,Annaexure 2; raw frequency 'Once in a Five year',QA/VMP 2026  (Annexure 1 to 7)-QA.xlsx
QA-VMP2-009-20290911,QA,VMP Annexure 2,Liquid Storage Tank 1500 Ltrs,PRE 01005,re-qualification,five-yearly,specific_date,2029-09-11,2029-09-21,,,pending,,pending,qa@enicarpharma.com,,,,Annaexure 2; raw frequency 'Once in a Five year',QA/VMP 2026  (Annexure 1 to 7)-QA.xlsx
QA-VMP2-004-20291205,QA,VMP Annexure 2,Manufacturing Tank 1000 kg.,PRE 1175,re-qualification,five-yearly,specific_date,2029-12-05,2029-12-15,,,pending,,pending,qa@enicarpharma.com,,,,Annaexure 2; raw frequency 'Once in a Five year',QA/VMP 2026  (Annexure 1 to 7)-QA.xlsx
QC-CAL-005-20260401,QC,Instrument Calibration,Calibrate FTIR,QCI/02052,calibration,monthly,month_window,2026-04-01,2026-05-10,,,pending,,pending,qc@enicarpharma.com,,,,Monthly; sheet Sheet1,QC/Calibration Planner_26_27_QC.xls
QC-CAL-009-20260401,QC,Instrument Calibration,Calibrate Potentiometer & Karl Fischer,QCI/02127,calibration,quarterly,month_window,2026-04-01,2026-05-10,,,pending,,pending,qc@enicarpharma.com,,,,Quarterly; sheet Sheet1,QC/Calibration Planner_26_27_QC.xls
QC-CAL-012-20260401,QC,Instrument Calibration,Calibrate Shimadzu Balance,QCI/02094,calibration,quarterly,month_window,2026-04-01,2026-05-10,,,pending,,pending,qc@enicarpharma.com,,,,Quarterly; sheet Sheet1,QC/Calibration Planner_26_27_QC.xls
QC-CAL-013-20260401,QC,Instrument Calibration,Calibrate Shimadzu Balance,QCI/02095,calibration,quarterly,month_window,2026-04-01,2026-05-10,,,pending,,pending,qc@enicarpharma.com,,,,Quarterly; sheet Sheet1,QC/Calibration Planner_26_27_QC.xls
QC-CAL-005-20260501,QC,Instrument Calibration,Calibrate FTIR,QCI/02052,calibration,monthly,month_window,2026-05-01,2026-06-10,,,pending,,pending,qc@enicarpharma.com,,,,Monthly; sheet Sheet1,QC/Calibration Planner_26_27_QC.xls
QC-CAL-007-20260501,QC,Instrument Calibration,Calibrate Kjeldahl Nitrogen Analazer,QCI/02100,calibration,quarterly,month_window,2026-05-01,2026-06-10,,,pending,,pending,qc@enicarpharma.com,,,,Quarterly; sheet Sheet1,QC/Calibration Planner_26_27_QC.xls
QC-CAL-008-20260501,QC,Instrument Calibration,Calibrate Polarimeter,QCI/02126,calibration,quarterly,month_window,2026-05-01,2026-06-10,,,pending,,pending,qc@enicarpharma.com,,,,Quarterly; sheet Sheet1,QC/Calibration Planner_26_27_QC.xls
QC-CAL-010-20260501,QC,Instrument Calibration,Calibrate DBK Programmable Melting Point Apparatus Oil Bath,QCI/02116,calibration,quarterly,month_window,2026-05-01,2026-06-10,,,pending,,pending,qc@enicarpharma.com,,,,Quarterly; sheet Sheet1,QC/Calibration Planner_26_27_QC.xls
QC-CAL-016-20260501,QC,Instrument Calibration,Calibrate Bursting Strength Tester - Digital,QCI/02104,calibration,half-yearly,month_window,2026-05-01,2026-06-10,,,pending,,pending,qc@enicarpharma.com,,,,Half Yearly; sheet Sheet1,QC/Calibration Planner_26_27_QC.xls
QC-CAL-035-20260501,QC,Instrument Calibration,Calibrate Gas Chromatograph Auto Injector And Auto Sampler,QCI/02121,calibration,half-yearly,month_window,2026-05-01,2026-06-10,,,pending,,pending,qc@enicarpharma.com,,,,Half Yearly; sheet Sheet1,QC/Calibration Planner_26_27_QC.xls
QC-CAL-001-20260601,QC,Instrument Calibration,Calibrate Refractometer,QCI/02004,calibration,quarterly,month_window,2026-06-01,2026-07-10,,,pending,,pending,qc@enicarpharma.com,,,,Quarterly; sheet Sheet1,QC/Calibration Planner_26_27_QC.xls
QC-CAL-002-20260601,QC,Instrument Calibration,Calibrate UV Spectrophotometer,QCI/02007,calibration,quarterly,month_window,2026-06-01,2026-07-10,,,pending,,pending,qc@enicarpharma.com,,,,Quarterly; sheet Sheet1,QC/Calibration Planner_26_27_QC.xls
QC-CAL-003-20260601,QC,Instrument Calibration,Calibrate UV Spectrophotometer,QCI/02114,calibration,quarterly,month_window,2026-06-01,2026-07-10,,,pending,,pending,qc@enicarpharma.com,,,,Quarterly; sheet Sheet1,QC/Calibration Planner_26_27_QC.xls
QC-CAL-004-20260601,QC,Instrument Calibration,Calibrate TLC Cabinet,QCI/02010,calibration,quarterly,month_window,2026-06-01,2026-07-10,,,pending,,pending,qc@enicarpharma.com,,,,Quarterly; sheet Sheet1,QC/Calibration Planner_26_27_QC.xls
QC-CAL-005-20260601,QC,Instrument Calibration,Calibrate FTIR,QCI/02052,calibration,monthly,month_window,2026-06-01,2026-07-10,,,pending,,pending,qc@enicarpharma.com,,,,Monthly; sheet Sheet1,QC/Calibration Planner_26_27_QC.xls
QC-CAL-006-20260601,QC,Instrument Calibration,Calibrate Viscometer,QCI/02111,calibration,quarterly,month_window,2026-06-01,2026-07-10,,,pending,,pending,qc@enicarpharma.com,,,,Quarterly; sheet Sheet1,QC/Calibration Planner_26_27_QC.xls
QC-CAL-011-20260601,QC,Instrument Calibration,Calibrate Shimadzu Balance,QCI/02113,calibration,quarterly,month_window,2026-06-01,2026-07-10,,,pending,,pending,qc@enicarpharma.com,,,,Quarterly; sheet Sheet1,QC/Calibration Planner_26_27_QC.xls
QC-CAL-014-20260601,QC,Instrument Calibration,Calibrate Mettler Toledo Analytical Balance,QCI/02118,calibration,quarterly,month_window,2026-06-01,2026-07-10,,,pending,,pending,qc@enicarpharma.com,,,,Quarterly; sheet Sheet1,QC/Calibration Planner_26_27_QC.xls
QC-CAL-015-20260601,QC,Instrument Calibration,Calibrate Digital Dissolution Test Apparatus,QCI/02103,calibration,half-yearly,month_window,2026-06-01,2026-07-10,,,pending,,pending,qc@enicarpharma.com,,,,Half Yearly; sheet Sheet1,QC/Calibration Planner_26_27_QC.xls
QC-CAL-018-20260601,QC,Instrument Calibration,Calibrate Vaccum Oven,QCI/02048,calibration,quarterly,month_window,2026-06-01,2026-07-10,,,pending,,pending,qc@enicarpharma.com,,,,Quarterly; sheet Sheet1; Outside agency,QC/Calibration Planner_26_27_QC.xls
QC-CAL-019-20260601,QC,Instrument Calibration,Calibrate Dry oven,QCI/02012,calibration,quarterly,month_window,2026-06-01,2026-07-10,,,pending,,pending,qc@enicarpharma.com,,,,Quarterly; sheet Sheet1; Outside agency,QC/Calibration Planner_26_27_QC.xls
QC-CAL-024-20260601,QC,Instrument Calibration,Calibrate HPLC Shimadzu,QCI/02057,calibration,half-yearly,month_window,2026-06-01,2026-07-10,,,pending,,pending,qc@enicarpharma.com,,,,Half Yearly; sheet Sheet1,QC/Calibration Planner_26_27_QC.xls
QC-CAL-025-20260601,QC,Instrument Calibration,Calibrate HPLC (Shimadzu - Prominence),QCI/02097,calibration,half-yearly,month_window,2026-06-01,2026-07-10,,,pending,,pending,qc@enicarpharma.com,,,,Half Yearly; sheet Sheet1,QC/Calibration Planner_26_27_QC.xls
QC-CAL-026-20260601,QC,Instrument Calibration,Calibrate HPLC (Shimadzu - Prominence),QCI/02098,calibration,half-yearly,month_window,2026-06-01,2026-07-10,,,pending,,pending,qc@enicarpharma.com,,,,Half Yearly; sheet Sheet1,QC/Calibration Planner_26_27_QC.xls
QC-CAL-030-20260601,QC,Instrument Calibration,Calibrate HPLC Shimadzu,QCI/02112,calibration,half-yearly,month_window,2026-06-01,2026-07-10,,,pending,,pending,qc@enicarpharma.com,,,,Half Yearly; sheet Sheet1,QC/Calibration Planner_26_27_QC.xls
QC-CAL-031-20260601,QC,Instrument Calibration,Calibrate HPLC Shimadzu,QCI/02122,calibration,half-yearly,month_window,2026-06-01,2026-07-10,,,pending,,pending,qc@enicarpharma.com,,,,Half Yearly; sheet Sheet1,QC/Calibration Planner_26_27_QC.xls
QC-STAB-025-20260628,QC,Stability Study,Stability pull 1-M - Loratadine Oral Solution batch TLB2605/06,TLB2605/06,stability_pull,per-schedule,specific_date,2026-06-28,2026-07-08,2026-05-28,,pending,,pending,qc@enicarpharma.com,,,,STAB accelerated; sheet 4075_2026; station 1-M,QC/Stability_2026.xls
QC-STAB-026-20260628,QC,Stability Study,Stability pull 1-M - Loratadine Oral Solution batch TLB2605/07,TLB2605/07,stability_pull,per-schedule,specific_date,2026-06-28,2026-07-08,2026-05-28,,pending,,pending,qc@enicarpharma.com,,,,STAB accelerated; sheet 4075_2026; station 1-M,QC/Stability_2026.xls
QC-STAB-027-20260628,QC,Stability Study,Stability pull 1-M - Loratadine Oral Solution batch TLB2605/08,TLB2605/08,stability_pull,per-schedule,specific_date,2026-06-28,2026-07-08,2026-05-28,,pending,,pending,qc@enicarpharma.com,,,,STAB accelerated; sheet 4075_2026; station 1-M,QC/Stability_2026.xls
QC-CAL-005-20260701,QC,Instrument Calibration,Calibrate FTIR,QCI/02052,calibration,monthly,month_window,2026-07-01,2026-08-10,,,pending,,pending,qc@enicarpharma.com,,,,Monthly; sheet Sheet1,QC/Calibration Planner_26_27_QC.xls
QC-CAL-009-20260701,QC,Instrument Calibration,Calibrate Potentiometer & Karl Fischer,QCI/02127,calibration,quarterly,month_window,2026-07-01,2026-08-10,,,pending,,pending,qc@enicarpharma.com,,,,Quarterly; sheet Sheet1,QC/Calibration Planner_26_27_QC.xls
QC-CAL-012-20260701,QC,Instrument Calibration,Calibrate Shimadzu Balance,QCI/02094,calibration,quarterly,month_window,2026-07-01,2026-08-10,,,pending,,pending,qc@enicarpharma.com,,,,Quarterly; sheet Sheet1,QC/Calibration Planner_26_27_QC.xls
QC-CAL-013-20260701,QC,Instrument Calibration,Calibrate Shimadzu Balance,QCI/02095,calibration,quarterly,month_window,2026-07-01,2026-08-10,,,pending,,pending,qc@enicarpharma.com,,,,Quarterly; sheet Sheet1,QC/Calibration Planner_26_27_QC.xls
QC-CAL-027-20260701,QC,Instrument Calibration,Calibrate HPLC Shimadzu,QCI/02101,calibration,half-yearly,month_window,2026-07-01,2026-08-10,,,pending,,pending,qc@enicarpharma.com,,,,Half Yearly; sheet Sheet1,QC/Calibration Planner_26_27_QC.xls
QC-CAL-028-20260701,QC,Instrument Calibration,Calibrate HPLC (Shimadzu - Prominence),QCI/02109,calibration,half-yearly,month_window,2026-07-01,2026-08-10,,,pending,,pending,qc@enicarpharma.com,,,,Half Yearly; sheet Sheet1,QC/Calibration Planner_26_27_QC.xls
QC-CAL-029-20260701,QC,Instrument Calibration,Calibrate HPLC (Shimadzu - Prominence),QCI/02110,calibration,half-yearly,month_window,2026-07-01,2026-08-10,,,pending,,pending,qc@enicarpharma.com,,,,Half Yearly; sheet Sheet1,QC/Calibration Planner_26_27_QC.xls
QC-STAB-001-20260714,QC,Stability Study,Stability pull 3-M - CYPRO B PLUS batch GE93238,GE93238,stability_pull,per-schedule,specific_date,2026-07-14,2026-07-24,2026-04-14,,pending,,pending,qc@enicarpharma.com,,,,STAB long-term; sheet 3075_2026; station 3-M,QC/Stability_2026.xls
QC-STAB-002-20260714,QC,Stability Study,Stability pull 3-M - Neomi double action cream batch RE0-302,RE0-302,stability_pull,per-schedule,specific_date,2026-07-14,2026-07-24,2026-04-14,,pending,,pending,qc@enicarpharma.com,,,,STAB long-term; sheet 3075_2026; station 3-M,QC/Stability_2026.xls
QC-STAB-003-20260714,QC,Stability Study,Stability pull 3-M - Scidin D COUGH SYRUP batch GP-117549,GP-117549,stability_pull,per-schedule,specific_date,2026-07-14,2026-07-24,2026-04-14,,pending,,pending,qc@enicarpharma.com,,,,STAB long-term; sheet 3075_2026; station 3-M,QC/Stability_2026.xls
QC-STAB-004-20260714,QC,Stability Study,Stability pull 3-M - CYRI DROPS batch EL-2342,EL-2342,stability_pull,per-schedule,specific_date,2026-07-14,2026-07-24,2026-04-14,,pending,,pending,qc@enicarpharma.com,,,,STAB long-term; sheet 3075_2026; station 3-M,QC/Stability_2026.xls
QC-STAB-005-20260714,QC,Stability Study,Stability pull 3-M - Princess Heptin Plus (sachets) batch SL05378,SL05378,stability_pull,per-schedule,specific_date,2026-07-14,2026-07-24,2026-04-14,,pending,,pending,qc@enicarpharma.com,,,,STAB long-term; sheet 3075_2026; station 3-M,QC/Stability_2026.xls
QC-STAB-006-20260714,QC,Stability Study,Stability pull 3-M - Panliser batch GP-78852,GP-78852,stability_pull,per-schedule,specific_date,2026-07-14,2026-07-24,2026-04-14,,pending,,pending,qc@enicarpharma.com,,,,STAB long-term; sheet 3075_2026; station 3-M,QC/Stability_2026.xls
QC-STAB-007-20260714,QC,Stability Study,Stability pull 3-M - Sudin kid + syrup batch GP-79854,GP-79854,stability_pull,per-schedule,specific_date,2026-07-14,2026-07-24,2026-04-14,,pending,,pending,qc@enicarpharma.com,,,,STAB long-term; sheet 3075_2026; station 3-M,QC/Stability_2026.xls
QC-STAB-008-20260714,QC,Stability Study,Stability pull 3-M - Redsun JELLY-HONEY batch RE-801261,RE-801261,stability_pull,per-schedule,specific_date,2026-07-14,2026-07-24,2026-04-14,,pending,,pending,qc@enicarpharma.com,,,,STAB long-term; sheet 3075_2026; station 3-M,QC/Stability_2026.xls
QC-STAB-009-20260717,QC,Stability Study,Stability pull 3-M - Boompro batch EL-2365,EL-2365,stability_pull,per-schedule,specific_date,2026-07-17,2026-07-27,2026-04-14,,pending,,pending,qc@enicarpharma.com,,,,STAB long-term; sheet 3075_2026; station 3-M,QC/Stability_2026.xls
QC-STAB-010-20260717,QC,Stability Study,Stability pull 3-M - Dasiln-NF batch RE11031,RE11031,stability_pull,per-schedule,specific_date,2026-07-17,2026-07-27,2026-04-17,,pending,,pending,qc@enicarpharma.com,,,,STAB long-term; sheet 3075_2026; station 3-M,QC/Stability_2026.xls
QC-STAB-011-20260717,QC,Stability Study,Stability pull 3-M - Tricaine AR Gel batch REA031,REA031,stability_pull,per-schedule,specific_date,2026-07-17,2026-07-27,2026-04-17,,pending,,pending,qc@enicarpharma.com,,,,STAB long-term; sheet 3075_2026; station 3-M,QC/Stability_2026.xls
QC-STAB-012-20260717,QC,Stability Study,Stability pull 3-M - Sudin rid batch GP-23851,GP-23851,stability_pull,per-schedule,specific_date,2026-07-17,2026-07-27,2026-04-17,,pending,,pending,qc@enicarpharma.com,,,,STAB long-term; sheet 3075_2026; station 3-M,QC/Stability_2026.xls
QC-STAB-013-20260717,QC,Stability Study,Stability pull 3-M - Sudin-Ex Expectorant batch GP-200853,GP-200853,stability_pull,per-schedule,specific_date,2026-07-17,2026-07-27,2026-04-17,,pending,,pending,qc@enicarpharma.com,,,,STAB long-term; sheet 3075_2026; station 3-M,QC/Stability_2026.xls
QC-STAB-014-20260730,QC,Stability Study,Stability pull 3-M - Gylpogil PLUS SYRUP batch SL05372,SL05372,stability_pull,per-schedule,specific_date,2026-07-30,2026-08-09,2026-04-30,,pending,,pending,qc@enicarpharma.com,,,,STAB long-term; sheet 3075_2026; station 3-M,QC/Stability_2026.xls
QC-STAB-015-20260730,QC,Stability Study,Stability pull 3-M - Tekva Syrup batch VP-0925,VP-0925,stability_pull,per-schedule,specific_date,2026-07-30,2026-08-09,2026-04-30,,pending,,pending,qc@enicarpharma.com,,,,STAB long-term; sheet 3075_2026; station 3-M,QC/Stability_2026.xls
