task_id,department,planner_type,task_name,equipment_or_item_id,activity_type,frequency,due_type,due_date,report_due_date,last_done_date,action_done_date,action_status,report_done_date,report_status,responsible_email,report_link,rescheduled_from,reschedule_reason,remarks,source_file
SOP-UTL-033-20260908,Engineering,SOP Review,Review SOP-UTL-033 - Water Softener Plant,SOP-UTL-033,sop_review,two-yearly,specific_date,2026-09-08,2026-09-18,2024-09-09,,pending,,pending,engineering@enicarpharma.com,,,,SOP INDEX sheet ENGINEERING; issued 2024-09-09,QA_SOP/SOP INDEX.xlsx
CAL-PR-007-20280320,Production,SOP Review,Review CAL-PR-007 - Digital pH Meter,CAL-PR-007,sop_review,two-yearly,specific_date,2028-03-20,2028-03-30,2026-03-21,,pending,,pending,production@enicarpharma.com,,,,SOP INDEX sheet PRODUCTION; issued 2026-03-21,QA_SOP/SOP INDEX.xlsx
CAL-PR-008-20280320,Production,SOP Review,Review CAL-PR-008 - 650 Ltrs. Manufacturing Tank,CAL-PR-008,sop_review,two-yearly,specific_date,2028-03-20,2028-03-30,2026-03-21,,pending,,pending,production@enicarpharma.com,,,,SOP INDEX sheet PRODUCTION; issued 2026-03-21,QA_SOP/SOP INDEX.xlsx
CAL-PR-010-20280320,Production,SOP Review,Review CAL-PR-010 - 250 Ltrs. Manufacturing Tank,CAL-PR-010,sop_review,two-yearly,specific_date,2028-03-20,2028-03-30,2026-03-21,,pending,,pending,production@enicarpharma.com,,,,SOP INDEX sheet PRODUCTION; issued 2026-03-21,QA_SOP/SOP INDEX.xlsx
SCP-PR-004-20280320,Production,SOP Review,Review SCP-PR-004 - 3000 Lts Storage Tank,SCP-PR-004,sop_review,two-yearly,specific_date,2028-03-20,2028-03-30,2026-03-21,,pending,,pending,production@enicarpharma.com,,,,SOP INDEX sheet PRODUCTION; issued 2026-03-21,QA_SOP/SOP INDEX.xlsx
SCP-PR-006-20280320,Production,SOP Review,Review SCP-PR-006 - Inline Homogenizer,SCP-PR-006,sop_review,two-yearly,specific_date,2028-03-20,2028-03-30,2026-03-21,,pending,,pending,production@enicarpharma.com,,,,SOP INDEX sheet PRODUCTION; issued 2026-03-21,QA_SOP/SOP INDEX.xlsx
SCP-PR-008-20280320,Production,SOP Review,Review SCP-PR-008 - Rotary Bottle Washing Machine,SCP-PR-008,sop_review,two-yearly,specific_date,2028-03-20,2028-03-30,2026-03-21,,pending,,pending,production@enicarpharma.com,,,,SOP INDEX sheet PRODUCTION; issued 2026-03-21,QA_SOP/SOP INDEX.xlsx
SCP-PR-011-20280320,Production,SOP Review,Review SCP-PR-011 - Rotary Bottle Washing Machine,SCP-PR-011,sop_review,two-yearly,specific_date,2028-03-20,2028-03-30,2026-03-21,,pending,,pending,production@enicarpharma.com,,,,SOP INDEX sheet PRODUCTION; issued 2026-03-21,QA_SOP/SOP INDEX.xlsx
SCP-PR-013-20280320,Production,SOP Review,Review SCP-PR-013 - Bottle Labeling Machine – I,SCP-PR-013,sop_review,two-yearly,specific_date,2028-03-20,2028-03-30,2026-03-21,,pending,,pending,production@enicarpharma.com,,,,SOP INDEX sheet PRODUCTION; issued 2026-03-21,QA_SOP/SOP INDEX.xlsx
SCP-PR-023-20280320,Production,SOP Review,Review SCP-PR-023 - Strapping Machine,SCP-PR-023,sop_review,two-yearly,specific_date,2028-03-20,2028-03-30,2026-03-21,,pending,,pending,production@enicarpharma.com,,,,SOP INDEX sheet PRODUCTION; issued 2026-03-21,QA_SOP/SOP INDEX.xlsx
SCP-PR-027-20280320,Production,SOP Review,Review SCP-PR-027 - Mfg./Sucrose Syrup Mfg Area / Storage Area / Filling Area,SCP-PR-027,sop_review,two-yearly,specific_date,2028-03-20,2028-03-30,2026-03-21,,pending,,pending,production@enicarpharma.com,,,,SOP INDEX sheet PRODUCTION; issued 2026-03-21,QA_SOP/SOP INDEX.xlsx
SCP-PR-028-20280320,Production,SOP Review,Review SCP-PR-028 - Inline Homogenizer-2,SCP-PR-028,sop_review,two-yearly,specific_date,2028-03-20,2028-03-30,2026-03-21,,pending,,pending,production@enicarpharma.com,,,,SOP INDEX sheet PRODUCTION; issued 2026-03-21,QA_SOP/SOP INDEX.xlsx
SCP-PR-029-20280320,Production,SOP Review,Review SCP-PR-029 - Sucrose Syrup Transfer Pipeline,SCP-PR-029,sop_review,two-yearly,specific_date,2028-03-20,2028-03-30,2026-03-21,,pending,,pending,production@enicarpharma.com,,,,SOP INDEX sheet PRODUCTION; issued 2026-03-21,QA_SOP/SOP INDEX.xlsx
SCP-PR-044-20280320,Production,SOP Review,Review SCP-PR-044 - 1500 Ltr Storage Tank,SCP-PR-044,sop_review,two-yearly,specific_date,2028-03-20,2028-03-30,2026-03-21,,pending,,pending,production@enicarpharma.com,,,,SOP INDEX sheet PRODUCTION; issued 2026-03-21,QA_SOP/SOP INDEX.xlsx
SCP-PR-064-20280320,Production,SOP Review,Review SCP-PR-064 - Dynamic Pass Box,SCP-PR-064,sop_review,two-yearly,specific_date,2028-03-20,2028-03-30,2026-03-21,,pending,,pending,production@enicarpharma.com,,,,SOP INDEX sheet PRODUCTION; issued 2026-03-21,QA_SOP/SOP INDEX.xlsx
SCP/1-PR-007-20280320,Production,SOP Review,Review SCP/1-PR-007 - Sucrose transfer system,SCP/1-PR-007,sop_review,two-yearly,specific_date,2028-03-20,2028-03-30,2026-03-21,,pending,,pending,production@enicarpharma.com,,,,SOP INDEX sheet PRODUCTION; issued 2026-03-21,QA_SOP/SOP INDEX.xlsx
SOP-PR-077-20280320,Production,SOP Review,Review SOP-PR-077 - Cartoning Machine,SOP-PR-077,sop_review,two-yearly,specific_date,2028-03-20,2028-03-30,2026-03-21,,pending,,pending,production@enicarpharma.com,,,,SOP INDEX sheet PRODUCTION; issued 2026-03-21,QA_SOP/SOP INDEX.xlsx
CAL-PR-009-20280322,Production,SOP Review,Review CAL-PR-009 - 150 Ltrs. Jacketed Melting Tank,CAL-PR-009,sop_review,two-yearly,specific_date,2028-03-22,2028-04-01,2026-03-23,,pending,,pending,production@enicarpharma.com,,,,SOP INDEX sheet PRODUCTION; issued 2026-03-23,QA_SOP/SOP INDEX.xlsx
SCP-PR-009-20280322,Production,SOP Review,Review SCP-PR-009 - Mono-block Filling & Sealing Machine,SCP-PR-009,sop_review,two-yearly,specific_date,2028-03-22,2028-04-01,2026-03-23,,pending,,pending,production@enicarpharma.com,,,,SOP INDEX sheet PRODUCTION; issued 2026-03-23,QA_SOP/SOP INDEX.xlsx
SCP-PR-012-20280322,Production,SOP Review,Review SCP-PR-012 - 6 Head Volumetric Bottle Filling Machine,SCP-PR-012,sop_review,two-yearly,specific_date,2028-03-22,2028-04-01,2026-03-23,,pending,,pending,production@enicarpharma.com,,,,SOP INDEX sheet PRODUCTION; issued 2026-03-23,QA_SOP/SOP INDEX.xlsx
SCP-PR-010-20280323,Production,SOP Review,Review SCP-PR-010 - 6 Head ROPP Cap Sealing Machine,SCP-PR-010,sop_review,two-yearly,specific_date,2028-03-23,2028-04-02,2026-03-24,,pending,,pending,production@enicarpharma.com,,,,SOP INDEX sheet PRODUCTION; issued 2026-03-24,QA_SOP/SOP INDEX.xlsx
SOP-PR-110-20280507,Production,SOP Review,Review SOP-PR-110 - Vertical and Horizontal Form Fill Seal Machine,SOP-PR-110,sop_review,two-yearly,specific_date,2028-05-07,2028-05-17,2026-05-08,,pending,,pending,production@enicarpharma.com,,,,SOP INDEX sheet PRODUCTION; issued 2026-05-08,QA_SOP/SOP INDEX.xlsx
SOP-PR-111-20280510,Production,SOP Review,Review SOP-PR-111 - Auto-Cartoning Machine,SOP-PR-111,sop_review,two-yearly,specific_date,2028-05-10,2028-05-20,2026-05-11,,pending,,pending,production@enicarpharma.com,,,,SOP INDEX sheet PRODUCTION; issued 2026-05-11,QA_SOP/SOP INDEX.xlsx
SOP/1-PR-007-20280511,Production,SOP Review,Review SOP/1-PR-007 - Sucrose Transfer System,SOP/1-PR-007,sop_review,two-yearly,specific_date,2028-05-11,2028-05-21,2026-05-12,,pending,,pending,production@enicarpharma.com,,,,SOP INDEX sheet PRODUCTION; issued 2026-05-12,QA_SOP/SOP INDEX.xlsx
SOP-PR-037-20290804,Production,SOP Review,Review SOP-PR-037 - Leak Test Apparatus,SOP-PR-037,sop_review,three-yearly,specific_date,2029-08-04,2029-08-14,2026-08-05,,pending,,pending,production@enicarpharma.com,,,,SOP INDEX sheet PRODUCTION; issued 2026-08-05,QA_SOP/SOP INDEX.xlsx
SOP-QA-064-20260922,QA,SOP Review,Review SOP-QA-064 - Reporting And processing adverse events In post-marketing surveillance,SOP-QA-064,sop_review,two-yearly,specific_date,2026-09-22,2026-10-02,2024-09-23,,pending,,pending,qa@enicarpharma.com,,,,SOP INDEX sheet QA; issued 2024-09-23,QA_SOP/SOP INDEX.xlsx
SOP-QA-059-20261027,QA,SOP Review,Review SOP-QA-059 - Equipment Qualification,SOP-QA-059,sop_review,two-yearly,specific_date,2026-10-27,2026-11-06,2024-10-28,,pending,,pending,qa@enicarpharma.com,,,,SOP INDEX sheet QA; issued 2024-10-28,QA_SOP/SOP INDEX.xlsx
SOP-QA-048-20261128,QA,SOP Review,Review SOP-QA-048 - Process Validation,SOP-QA-048,sop_review,two-yearly,specific_date,2026-11-28,2026-12-08,2024-11-29,,pending,,pending,qa@enicarpharma.com,,,,SOP INDEX sheet QA; issued 2024-11-29,QA_SOP/SOP INDEX.xlsx
SOP-QA-046-20261129,QA,SOP Review,Review SOP-QA-046 - Validation Master Plan,SOP-QA-046,sop_review,two-yearly,specific_date,2026-11-29,2026-12-09,2024-11-30,,pending,,pending,qa@enicarpharma.com,,,,SOP INDEX sheet QA; issued 2024-11-30,QA_SOP/SOP INDEX.xlsx
SOP-QA-056-20261215,QA,SOP Review,Review SOP-QA-056 - Handling of online rejection,SOP-QA-056,sop_review,two-yearly,specific_date,2026-12-15,2026-12-25,2024-12-16,,pending,,pending,qa@enicarpharma.com,,,,SOP INDEX sheet QA; issued 2024-12-16,QA_SOP/SOP INDEX.xlsx
SOP-QA-049-20270321,QA,SOP Review,Review SOP-QA-049 - Out of Trend Analysis (OOT),SOP-QA-049,sop_review,two-yearly,specific_date,2027-03-21,2027-03-31,2025-03-22,,pending,,pending,qa@enicarpharma.com,,,,SOP INDEX sheet QA; issued 2025-03-22,QA_SOP/SOP INDEX.xlsx
SOP-QA-028-20270325,QA,SOP Review,Review SOP-QA-028 - Self-Inspection,SOP-QA-028,sop_review,two-yearly,specific_date,2027-03-25,2027-04-04,2025-03-26,,pending,,pending,qa@enicarpharma.com,,,,SOP INDEX sheet QA; issued 2025-03-26,QA_SOP/SOP INDEX.xlsx
SOP-QA-065-20270409,QA,SOP Review,Review SOP-QA-065 - Technology transfer of Oral liquids and External Preparations,SOP-QA-065,sop_review,two-yearly,specific_date,2027-04-09,2027-04-19,2025-04-10,,pending,,pending,qa@enicarpharma.com,,,,SOP INDEX sheet QA; issued 2025-04-10,QA_SOP/SOP INDEX.xlsx
SOP-QA-011-20270411,QA,SOP Review,Review SOP-QA-011 - Cleaning Validation,SOP-QA-011,sop_review,two-yearly,specific_date,2027-04-11,2027-04-21,2025-04-12,,pending,,pending,qa@enicarpharma.com,,,,SOP INDEX sheet QA; issued 2025-04-12,QA_SOP/SOP INDEX.xlsx
SOP-QA-029-20270417,QA,SOP Review,Review SOP-QA-029 - Stability Program,SOP-QA-029,sop_review,two-yearly,specific_date,2027-04-17,2027-04-27,2025-04-18,,pending,,pending,qa@enicarpharma.com,,,,SOP INDEX sheet QA; issued 2025-04-18,QA_SOP/SOP INDEX.xlsx
SOP-QA-009-20270421,QA,SOP Review,Review SOP-QA-009 - Batch Numbering Pattern,SOP-QA-009,sop_review,two-yearly,specific_date,2027-04-21,2027-05-01,2025-04-22,,pending,,pending,qa@enicarpharma.com,,,,SOP INDEX sheet QA; issued 2025-04-22,QA_SOP/SOP INDEX.xlsx
SOP-QA-062-20270423,QA,SOP Review,Review SOP-QA-062 - Checking for Updation in Guidelines & Pharmacopoeias,SOP-QA-062,sop_review,two-yearly,specific_date,2027-04-23,2027-05-03,2025-04-24,,pending,,pending,qa@enicarpharma.com,,,,SOP INDEX sheet QA; issued 2025-04-24,QA_SOP/SOP INDEX.xlsx
SOP-QA-066-20270509,QA,SOP Review,Review SOP-QA-066 - Handling of External Audits at the Site,SOP-QA-066,sop_review,two-yearly,specific_date,2027-05-09,2027-05-19,2025-05-10,,pending,,pending,qa@enicarpharma.com,,,,SOP INDEX sheet QA; issued 2025-05-10,QA_SOP/SOP INDEX.xlsx
SOP-QA-067-20270513,QA,SOP Review,Review SOP-QA-067 - Password Policy for Digital System,SOP-QA-067,sop_review,two-yearly,specific_date,2027-05-13,2027-05-23,2025-05-14,,pending,,pending,qa@enicarpharma.com,,,,SOP INDEX sheet QA; issued 2025-05-14,QA_SOP/SOP INDEX.xlsx
SOP-QA-068-20270513,QA,SOP Review,Review SOP-QA-068 - Quantum ERP System Usage,SOP-QA-068,sop_review,two-yearly,specific_date,2027-05-13,2027-05-23,2025-05-14,,pending,,pending,qa@enicarpharma.com,,,,SOP INDEX sheet QA; issued 2025-05-14,QA_SOP/SOP INDEX.xlsx
SOP-QA-032-20270521,QA,SOP Review,Review SOP-QA-032 - Vendor Approval,SOP-QA-032,sop_review,two-yearly,specific_date,2027-05-21,2027-05-31,2025-05-22,,pending,,pending,qa@enicarpharma.com,,,,SOP INDEX sheet QA; issued 2025-05-22,QA_SOP/SOP INDEX.xlsx
SOP-QA-069-20270521,QA,SOP Review,Review SOP-QA-069 - Transportation Validation,SOP-QA-069,sop_review,two-yearly,specific_date,2027-05-21,2027-05-31,2025-05-22,,pending,,pending,qa@enicarpharma.com,,,,SOP INDEX sheet QA; issued 2025-05-22,QA_SOP/SOP INDEX.xlsx
SOP-QA-060-20270523,QA,SOP Review,"Review SOP-QA-060 - Entry & Exit Procedure to Quality Assurance, Quality Control and Micro Department",SOP-QA-060,sop_review,two-yearly,specific_date,2027-05-23,2027-06-02,2025-05-24,,pending,,pending,qa@enicarpharma.com,,,,SOP INDEX sheet QA; issued 2025-05-24,QA_SOP/SOP INDEX.xlsx
SOP-QA-070-20270523,QA,SOP Review,Review SOP-QA-070 - Entry& Exit of Personnel (Employees & Visitor) at main Gate & Access to General Area / Change rooms,SOP-QA-070,sop_review,two-yearly,specific_date,2027-05-23,2027-06-02,2025-05-24,,pending,,pending,qa@enicarpharma.com,,,,SOP INDEX sheet QA; issued 2025-05-24,QA_SOP/SOP INDEX.xlsx
SOP-QA-051-20270813,QA,SOP Review,Review SOP-QA-051 - Good Documentation Practices And Rectification of Documentation Errors (Data Integrity Principles),SOP-QA-051,sop_review,two-yearly,specific_date,2027-08-13,2027-08-23,2025-08-14,,pending,,pending,qa@enicarpharma.com,,,,SOP INDEX sheet QA; issued 2025-08-14,QA_SOP/SOP INDEX.xlsx
SOP-QA-071-20270824,QA,SOP Review,"Review SOP-QA-071 - Product Identification, Traceability and Accountability",SOP-QA-071,sop_review,two-yearly,specific_date,2027-08-24,2027-09-03,2025-08-25,,pending,,pending,qa@enicarpharma.com,,,,SOP INDEX sheet QA; issued 2025-08-25,QA_SOP/SOP INDEX.xlsx
SOP-QA-052-20270831,QA,SOP Review,Review SOP-QA-052 - Preparation of Job Description of Employees,SOP-QA-052,sop_review,two-yearly,specific_date,2027-08-31,2027-09-10,2025-09-01,,pending,,pending,qa@enicarpharma.com,,,,SOP INDEX sheet QA; issued 2025-09-01,QA_SOP/SOP INDEX.xlsx
SOP-QA-015-20270929,QA,SOP Review,"Review SOP-QA-015 - Preparation, Revision, Control, Issuance and Retrieval of BMR / BPR",SOP-QA-015,sop_review,two-yearly,specific_date,2027-09-29,2027-10-09,2025-09-30,,pending,,pending,qa@enicarpharma.com,,,,SOP INDEX sheet QA; issued 2025-09-30,QA_SOP/SOP INDEX.xlsx
SOP-QA-072-20270929,QA,SOP Review,"Review SOP-QA-072 - Preparation, Revision, Control of Master Formula Record",SOP-QA-072,sop_review,two-yearly,specific_date,2027-09-29,2027-10-09,2025-09-30,,pending,,pending,qa@enicarpharma.com,,,,SOP INDEX sheet QA; issued 2025-09-30,QA_SOP/SOP INDEX.xlsx
SOP-QA-022-20271012,QA,SOP Review,Review SOP-QA-022 - Document Control,SOP-QA-022,sop_review,two-yearly,specific_date,2027-10-12,2027-10-22,2025-10-13,,pending,,pending,qa@enicarpharma.com,,,,SOP INDEX sheet QA; issued 2025-10-13,QA_SOP/SOP INDEX.xlsx
SOP-QA-047-20271012,QA,SOP Review,Review SOP-QA-047 - Site Master File,SOP-QA-047,sop_review,two-yearly,specific_date,2027-10-12,2027-10-22,2025-10-13,,pending,,pending,qa@enicarpharma.com,,,,SOP INDEX sheet QA; issued 2025-10-13,QA_SOP/SOP INDEX.xlsx
SOP-QA-054-20271113,QA,SOP Review,Review SOP-QA-054 - Corrective and preventive actions (CAPA),SOP-QA-054,sop_review,two-yearly,specific_date,2027-11-13,2027-11-23,2025-11-14,,pending,,pending,qa@enicarpharma.com,,,,SOP INDEX sheet QA; issued 2025-11-14,QA_SOP/SOP INDEX.xlsx
SOP-QA-030-20271224,QA,SOP Review,Review SOP-QA-030 - Annual Product Quality Review,SOP-QA-030,sop_review,two-yearly,specific_date,2027-12-24,2028-01-03,2025-12-25,,pending,,pending,qa@enicarpharma.com,,,,SOP INDEX sheet QA; issued 2025-12-25,QA_SOP/SOP INDEX.xlsx
SOP-QA-074-20271226,QA,SOP Review,Review SOP-QA-074 - Quality Manual,SOP-QA-074,sop_review,two-yearly,specific_date,2027-12-26,2028-01-05,2025-12-27,,pending,,pending,qa@enicarpharma.com,,,,SOP INDEX sheet QA; issued 2025-12-27,QA_SOP/SOP INDEX.xlsx
SOP-QA-021-20271228,QA,SOP Review,Review SOP-QA-021 - Procedure for Change Control,SOP-QA-021,sop_review,two-yearly,specific_date,2027-12-28,2028-01-07,2025-12-29,,pending,,pending,qa@enicarpharma.com,,,,SOP INDEX sheet QA; issued 2025-12-29,QA_SOP/SOP INDEX.xlsx
SOP-QA-026-20271228,QA,SOP Review,Review SOP-QA-026 - in-process check,SOP-QA-026,sop_review,two-yearly,specific_date,2027-12-28,2028-01-07,2025-12-29,,pending,,pending,qa@enicarpharma.com,,,,SOP INDEX sheet QA; issued 2025-12-29,QA_SOP/SOP INDEX.xlsx
SOP-QA-073-20271228,QA,SOP Review,"Review SOP-QA-073 - Drafting, Approval and Management of Quality Technical Agreements (QTAs)",SOP-QA-073,sop_review,two-yearly,specific_date,2027-12-28,2028-01-07,2025-12-29,,pending,,pending,qa@enicarpharma.com,,,,SOP INDEX sheet QA; issued 2025-12-29,QA_SOP/SOP INDEX.xlsx
SOP-QA-033-20280127,QA,SOP Review,Review SOP-QA-033 - Out of Specification (OOS),SOP-QA-033,sop_review,two-yearly,specific_date,2028-01-27,2028-02-06,2026-01-28,,pending,,pending,qa@enicarpharma.com,,,,SOP INDEX sheet QA; issued 2026-01-28,QA_SOP/SOP INDEX.xlsx
SOP-QA-061-20280201,QA,SOP Review,Review SOP-QA-061 - Temperature Mapping,SOP-QA-061,sop_review,two-yearly,specific_date,2028-02-01,2028-02-11,2026-02-02,,pending,,pending,qa@enicarpharma.com,,,,SOP INDEX sheet QA; issued 2026-02-02,QA_SOP/SOP INDEX.xlsx
SOP-QA-007-20280203,QA,SOP Review,Review SOP-QA-007 - Training and Development,SOP-QA-007,sop_review,two-yearly,specific_date,2028-02-03,2028-02-13,2026-02-04,,pending,,pending,qa@enicarpharma.com,,,,SOP INDEX sheet QA; issued 2026-02-04,QA_SOP/SOP INDEX.xlsx
SOP-QA-075-20280204,QA,SOP Review,Review SOP-QA-075 - Room Data Sheet,SOP-QA-075,sop_review,two-yearly,specific_date,2028-02-04,2028-02-14,2026-02-05,,pending,,pending,qa@enicarpharma.com,,,,SOP INDEX sheet QA; issued 2026-02-05,QA_SOP/SOP INDEX.xlsx
SOP-QA-076-20280211,QA,SOP Review,Review SOP-QA-076 - Handling of Steroid Material,SOP-QA-076,sop_review,two-yearly,specific_date,2028-02-11,2028-02-21,2026-02-12,,pending,,pending,qa@enicarpharma.com,,,,SOP INDEX sheet QA; issued 2026-02-12,QA_SOP/SOP INDEX.xlsx
SOP-QA-006-20280315,QA,SOP Review,Review SOP-QA-006 - Assigning of Manufacturing Date,SOP-QA-006,sop_review,two-yearly,specific_date,2028-03-15,2028-03-25,2026-03-16,,pending,,pending,qa@enicarpharma.com,,,,SOP INDEX sheet QA; issued 2026-03-16,QA_SOP/SOP INDEX.xlsx
SOP-QA-041-20280315,QA,SOP Review,Review SOP-QA-041 - Analytical Method Transfer,SOP-QA-041,sop_review,two-yearly,specific_date,2028-03-15,2028-03-25,2026-03-16,,pending,,pending,qa@enicarpharma.com,,,,SOP INDEX sheet QA; issued 2026-03-16,QA_SOP/SOP INDEX.xlsx
SOP-QA-018-20280317,QA,SOP Review,Review SOP-QA-018 - S.O.P. for Handling of Non-Conformance,SOP-QA-018,sop_review,two-yearly,specific_date,2028-03-17,2028-03-27,2026-03-18,,pending,,pending,qa@enicarpharma.com,,,,SOP INDEX sheet QA; issued 2026-03-18,QA_SOP/SOP INDEX.xlsx
SOP-QA-035-20280317,QA,SOP Review,Review SOP-QA-035 - Correction of wrong entry in BMR /BPR,SOP-QA-035,sop_review,two-yearly,specific_date,2028-03-17,2028-03-27,2026-03-18,,pending,,pending,qa@enicarpharma.com,,,,SOP INDEX sheet QA; issued 2026-03-18,QA_SOP/SOP INDEX.xlsx
SOP-QA-043-20280317,QA,SOP Review,"Review SOP-QA-043 - Stereo Ordering, Issue, Receipt & Destruction of Rubber Stereos",SOP-QA-043,sop_review,two-yearly,specific_date,2028-03-17,2028-03-27,2026-03-18,,pending,,pending,qa@enicarpharma.com,,,,SOP INDEX sheet QA; issued 2026-03-18,QA_SOP/SOP INDEX.xlsx
SOP-QA-042-20280318,QA,SOP Review,Review SOP-QA-042 - Artwork Checking,SOP-QA-042,sop_review,two-yearly,specific_date,2028-03-18,2028-03-28,2026-03-19,,pending,,pending,qa@enicarpharma.com,,,,SOP INDEX sheet QA; issued 2026-03-19,QA_SOP/SOP INDEX.xlsx
SOP-QA-050-20280318,QA,SOP Review,Review SOP-QA-050 - Pharmcovigilance Study,SOP-QA-050,sop_review,two-yearly,specific_date,2028-03-18,2028-03-28,2026-03-19,,pending,,pending,qa@enicarpharma.com,,,,SOP INDEX sheet QA; issued 2026-03-19,QA_SOP/SOP INDEX.xlsx
SOP-QA-020-20280319,QA,SOP Review,Review SOP-QA-020 - Preparation of Calibration Program,SOP-QA-020,sop_review,two-yearly,specific_date,2028-03-19,2028-03-29,2026-03-20,,pending,,pending,qa@enicarpharma.com,,,,SOP INDEX sheet QA; issued 2026-03-20,QA_SOP/SOP INDEX.xlsx
SOP-QA-024-20280322,QA,SOP Review,Review SOP-QA-024 - Line Clearance,SOP-QA-024,sop_review,two-yearly,specific_date,2028-03-22,2028-04-01,2026-03-23,,pending,,pending,qa@enicarpharma.com,,,,SOP INDEX sheet QA; issued 2026-03-23,QA_SOP/SOP INDEX.xlsx
SOP-QA-063-20280327,QA,SOP Review,Review SOP-QA-063 - Recovery and reprocessing,SOP-QA-063,sop_review,two-yearly,specific_date,2028-03-27,2028-04-06,2026-03-28,,pending,,pending,qa@enicarpharma.com,,,,SOP INDEX sheet QA; issued 2026-03-28,QA_SOP/SOP INDEX.xlsx
SOP-QA-040-20280503,QA,SOP Review,Review SOP-QA-040 - Analytical Method Validation,SOP-QA-040,sop_review,two-yearly,specific_date,2028-05-03,2028-05-13,2026-05-04,,pending,,pending,qa@enicarpharma.com,,,,SOP INDEX sheet QA; issued 2026-05-04,QA_SOP/SOP INDEX.xlsx
SOP-QA-044-20280515,QA,SOP Review,Review SOP-QA-044 - Quality Risk Management,SOP-QA-044,sop_review,two-yearly,specific_date,2028-05-15,2028-05-25,2026-05-16,,pending,,pending,qa@enicarpharma.com,,,,SOP INDEX sheet QA; issued 2026-05-16,QA_SOP/SOP INDEX.xlsx
SOP-QA-058-20280515,QA,SOP Review,Review SOP-QA-058 - Management Review,SOP-QA-058,sop_review,two-yearly,specific_date,2028-05-15,2028-05-25,2026-05-16,,pending,,pending,qa@enicarpharma.com,,,,SOP INDEX sheet QA; issued 2026-05-16,QA_SOP/SOP INDEX.xlsx
SOP-QA-003-20280517,QA,SOP Review,Review SOP-QA-003 - Product Recall,SOP-QA-003,sop_review,two-yearly,specific_date,2028-05-17,2028-05-27,2026-05-18,,pending,,pending,qa@enicarpharma.com,,,,SOP INDEX sheet QA; issued 2026-05-18,QA_SOP/SOP INDEX.xlsx
SOP-QA-005-20280517,QA,SOP Review,Review SOP-QA-005 - Approval and Release of Batch (Bulk/Finished Product),SOP-QA-005,sop_review,two-yearly,specific_date,2028-05-17,2028-05-27,2026-05-18,,pending,,pending,qa@enicarpharma.com,,,,SOP INDEX sheet QA; issued 2026-05-18,QA_SOP/SOP INDEX.xlsx
SOP-QA-010-20280517,QA,SOP Review,Review SOP-QA-010 - Deviation Procedure,SOP-QA-010,sop_review,two-yearly,specific_date,2028-05-17,2028-05-27,2026-05-18,,pending,,pending,qa@enicarpharma.com,,,,SOP INDEX sheet QA; issued 2026-05-18,QA_SOP/SOP INDEX.xlsx
SOP-QA-055-20280517,QA,SOP Review,Review SOP-QA-055 - Root cause analysis,SOP-QA-055,sop_review,two-yearly,specific_date,2028-05-17,2028-05-27,2026-05-18,,pending,,pending,qa@enicarpharma.com,,,,SOP INDEX sheet QA; issued 2026-05-18,QA_SOP/SOP INDEX.xlsx
SOP-QA-016-20280518,QA,SOP Review,Review SOP-QA-016 - Market Complaint,SOP-QA-016,sop_review,two-yearly,specific_date,2028-05-18,2028-05-28,2026-05-19,,pending,,pending,qa@enicarpharma.com,,,,SOP INDEX sheet QA; issued 2026-05-19,QA_SOP/SOP INDEX.xlsx
SOP-QA-077-20280525,QA,SOP Review,Review SOP-QA-077 - Electronic Transfer of Files,SOP-QA-077,sop_review,two-yearly,specific_date,2028-05-25,2028-06-04,2026-05-26,,pending,,pending,qa@enicarpharma.com,,,,SOP INDEX sheet QA; issued 2026-05-26,QA_SOP/SOP INDEX.xlsx
SOP-QA-078-20280601,QA,SOP Review,"Review SOP-QA-078 - SOP for the preparation, Review,Approval,Distribution,Retrival,Destrution,and Handling of the Document in D2RSNX",SOP-QA-078,sop_review,two-yearly,specific_date,2028-06-01,2028-06-11,2026-06-02,,pending,,pending,qa@enicarpharma.com,,,,SOP INDEX sheet QA; issued 2026-06-02,QA_SOP/SOP INDEX.xlsx
SOP-QA-001-20280625,QA,SOP Review,"Review SOP-QA-001 - Preparation, Approval, Distribution Control, Revision and Destruction of Standard Operating Procedure (sop).",SOP-QA-001,sop_review,two-yearly,specific_date,2028-06-25,2028-07-05,2026-06-26,,pending,,pending,qa@enicarpharma.com,,,,SOP INDEX sheet QA; issued 2026-06-26,QA_SOP/SOP INDEX.xlsx
SOP-QA-079-20290630,QA,SOP Review,Review SOP-QA-079 - SOP for Maximum Retail Price,SOP-QA-079,sop_review,three-yearly,specific_date,2029-06-30,2029-07-10,2026-07-01,,pending,,pending,qa@enicarpharma.com,,,,SOP INDEX sheet QA; issued 2026-07-01,QA_SOP/SOP INDEX.xlsx
SOP-QA-057-20290728,QA,SOP Review,Review SOP-QA-057 - Qualification of Visual Inspectors,SOP-QA-057,sop_review,three-yearly,specific_date,2029-07-28,2029-08-07,2026-07-29,,pending,,pending,qa@enicarpharma.com,,,,SOP INDEX sheet QA; issued 2026-07-29,QA_SOP/SOP INDEX.xlsx
